family_id,choice_0,choice_1,choice_2,choice_3,choice_4,choice_5,choice_6,choice_7,choice_8,choice_9,n_people
4556,38,39,24,5,47,87,1,60,22,4,5
4557,98,73,37,1,7,95,25,35,33,28,7
4558,100,1,73,28,11,5,16,52,26,96,4
4559,11,18,37,1,9,26,72,43,67,39,4
4560,94,1,54,28,12,13,10,3,29,46,5
4561,54,95,60,97,18,17,75,25,89,4,4
4562,56,53,38,32,23,88,80,24,89,4,4
4563,51,57,73,59,21,80,89,63,44,26,2
4564,6,47,15,75,96,1,33,36,39,83,4
4565,15,3,66,24,53,68,17,32,39,95,6
4566,10,63,48,96,24,17,40,94,68,9,2
4567,54,77,5,60,71,85,68,81,84,52,3
4568,89,82,53,45,98,7,52,39,55,94,4
4569,73,11,12,18,41,1,88,66,3,43,4
4570,18,19,32,17,70,68,67,24,91,73,2
4571,11,1,67,35,96,26,60,94,54,38,4
4572,32,10,1,18,47,71,24,40,89,39,7
4573,19,21,54,39,1,61,87,60,51,40,7
4574,1,34,95,94,6,74,5,33,62,25,4
4575,55,1,93,23,12,14,30,21,75,52,2
4576,4,80,18,8,48,50,57,19,81,68,2
4577,39,19,57,3,59,26,28,38,1,47,2
4578,82,2,35,40,67,12,96,57,30,41,2
4579,11,39,24,7,50,40,19,33,1,59,7
4580,61,3,12,10,25,59,46,1,68,44,3
4581,97,35,27,60,24,52,1,75,85,57,4
4582,32,5,18,61,68,1,53,14,41,98,4
4583,29,12,40,4,10,33,67,39,47,17,7
4584,57,4,59,12,94,22,7,76,41,63,2
4585,52,24,40,49,38,29,89,18,30,19,3
4586,47,31,46,14,89,29,1,19,45,67,3
4587,31,43,38,32,1,33,22,5,96,30,2
4588,14,55,8,46,31,96,54,11,74,60,7
4589,40,75,21,30,5,38,94,10,25,27,7
4590,64,5,53,3,52,19,1,62,94,58,6
4591,1,23,50,26,89,18,22,40,25,49,6
4592,4,17,56,53,1,58,61,39,45,11,4
4593,21,75,10,17,54,26,49,59,33,81,4
4594,73,81,52,17,61,21,10,2,20,75,4
4595,93,11,67,1,24,37,94,53,96,46,4
4596,75,37,47,72,1,22,26,53,21,4,4
4597,46,73,52,58,32,67,89,1,24,91,2
4598,14,81,26,38,68,46,96,79,43,18,6
4599,23,54,87,95,26,17,60,55,47,16,6
4600,94,50,22,39,32,45,10,46,38,24,4
4601,50,1,93,87,40,86,60,56,3,26,2
4602,57,71,12,32,83,24,23,89,1,86,5
4603,52,12,25,33,24,14,26,64,87,72,5
4604,43,22,45,38,7,16,79,54,40,50,4
4605,59,4,24,1,10,61,90,9,96,11,4
4606,28,1,11,9,60,35,92,59,3,43,4
4607,73,8,39,21,45,55,17,1,67,53,3
4608,46,39,67,3,96,54,97,25,11,58,4
4609,82,53,1,44,8,36,74,24,40,60,7
4610,26,14,18,12,1,75,20,57,94,4,7
4611,54,73,68,13,1,8,38,67,81,36,3
4612,1,31,82,15,47,34,5,33,53,46,2
4613,2,8,54,20,38,3,12,26,81,41,5
4614,94,33,13,16,31,95,55,68,38,40,2
4615,2,80,38,12,3,1,33,16,81,15,7
4616,19,68,31,38,95,47,5,39,20,96,5
4617,24,39,45,47,18,1,11,43,26,87,7
4618,25,58,3,31,59,95,12,46,51,54,3
4619,52,61,23,32,25,53,84,20,21,82,2
4620,26,11,88,1,25,20,82,52,31,60,3
4621,36,1,5,28,13,22,81,11,56,12,2
4622,45,33,38,68,1,75,48,60,40,94,7
4623,53,95,39,11,32,24,19,23,6,1,4
4624,75,39,6,21,1,49,81,25,88,10,3
4625,68,96,40,67,19,55,1,92,30,24,4
4626,73,45,24,4,23,41,1,2,3,25,4
4627,8,74,88,1,20,60,30,38,54,26,7
4628,54,53,6,52,61,24,33,60,5,49,5
4629,98,19,54,38,57,7,60,33,85,28,5
4630,23,36,68,24,52,11,55,54,61,1,4
4631,48,5,19,57,59,55,82,89,17,54,4
4632,67,4,44,39,6,81,59,40,28,47,5
4633,1,96,75,9,16,67,68,25,11,5,4
4634,66,69,87,60,13,54,46,53,33,5,7
4635,24,1,26,61,11,89,14,95,86,58,2
4636,3,18,5,53,11,74,45,27,20,78,2
4637,42,88,96,10,18,1,38,32,40,25,4
4638,25,67,40,12,77,73,23,88,17,11,3
4639,75,24,19,96,68,32,3,84,81,67,4
4640,28,82,8,47,74,3,1,87,56,38,2
4641,47,7,66,9,1,25,32,60,54,2,6
4642,67,61,75,8,57,10,32,13,11,22,5
4643,1,28,20,12,38,19,4,9,15,88,5
4644,33,94,40,11,48,18,67,31,19,71,4
4645,1,14,53,10,18,6,49,42,11,94,5
4646,12,48,35,29,66,18,60,15,68,44,2
4647,26,79,36,33,3,12,17,45,1,5,2
4648,1,53,75,10,25,3,83,40,42,8,4
4649,52,100,40,46,32,56,69,53,45,39,4
4650,100,82,54,17,52,30,25,13,74,1,4
4651,13,87,1,88,31,40,32,95,16,33,3
4652,19,80,87,42,23,31,47,53,85,5,4
4653,5,8,86,2,10,88,25,33,32,3,7
4654,52,1,12,59,3,4,58,19,27,47,4
4655,1,60,67,34,26,88,57,38,80,14,6
4656,4,32,53,29,3,17,18,89,20,1,5
4657,23,48,46,89,54,25,56,26,1,52,7
4658,3,9,68,82,26,37,13,87,17,53,3
4659,87,47,73,14,25,95,18,1,3,12,3
4660,18,2,46,5,54,31,44,94,67,7,2
4661,96,4,23,1,6,47,87,46,14,42,2
4662,23,74,1,52,46,39,68,5,21,20,5
4663,54,39,27,14,4,50,15,67,60,40,5
4664,14,47,87,64,75,16,59,32,53,84,4
4665,21,90,34,53,17,24,31,25,82,3,2
4666,33,37,52,1,24,45,36,80,18,61,6
4667,82,66,11,1,39,40,34,88,52,75,6
4668,92,38,18,94,25,95,1,60,21,81,5
4669,10,53,18,1,74,36,35,45,27,21,4
4670,36,73,43,47,5,32,81,21,49,33,3
4671,34,1,30,16,25,33,20,68,88,89,5
4672,3,26,72,47,2,25,52,38,95,94,4
4673,82,4,35,33,39,74,43,3,51,92,4
4674,93,60,17,81,35,89,53,3,39,4,4
4675,95,64,46,1,26,11,40,55,27,81,5
4676,26,18,19,3,4,11,40,61,31,54,2
4677,68,7,59,10,33,18,38,22,74,24,5
4678,58,100,32,75,41,73,96,46,52,82,4
4679,30,75,11,26,1,100,68,25,97,82,3
4680,67,26,17,45,36,1,77,18,52,86,2
4681,15,82,32,25,7,99,19,45,10,88,2
4682,40,60,27,33,6,3,68,90,1,5,5
4683,37,6,67,75,46,82,57,87,17,10,3
4684,35,89,87,11,39,66,81,26,47,70,5
4685,45,93,75,55,32,43,25,33,23,21,4
4686,89,33,53,16,1,19,52,81,68,83,4
4687,38,50,94,68,66,28,95,78,59,63,4
4688,33,61,12,51,40,50,24,17,87,95,4
4689,94,13,10,45,1,66,63,29,17,70,4
4690,45,13,34,52,39,61,3,73,78,96,4
4691,29,54,73,38,48,100,25,93,5,20,4
4692,16,56,23,73,60,81,66,54,17,4,4
4693,22,61,25,57,52,24,60,88,28,12,4
4694,4,55,40,32,85,12,1,45,80,27,3
4695,82,3,11,62,1,45,4,63,50,47,7
4696,54,1,13,83,75,24,4,88,18,52,4
4697,95,11,24,6,87,100,94,5,89,46,4
4698,49,95,82,88,24,46,94,81,52,65,7
4699,7,72,44,26,82,15,95,38,42,4,7
4700,60,66,3,79,71,41,10,55,46,26,5
4701,30,3,14,97,45,4,12,91,29,10,4
4702,38,37,90,19,79,31,39,10,89,45,4
4703,4,69,60,58,90,11,18,40,42,59,4
4704,73,21,94,11,57,8,31,53,12,66,7
4705,7,3,6,52,67,61,25,60,93,17,5
4706,46,80,33,98,81,5,1,89,54,94,3
4707,28,87,67,89,26,47,43,29,54,31,8
4708,31,64,61,29,57,25,38,33,75,18,7
4709,82,24,14,1,96,32,71,11,67,45,3
4710,1,5,66,29,25,47,45,61,24,41,6
4711,73,18,59,85,23,38,65,95,45,3,3
4712,1,19,36,98,26,77,59,7,5,3,5
4713,87,32,89,29,49,20,11,88,67,73,2
4714,19,80,25,4,38,72,59,82,96,39,2
4715,66,81,39,1,20,4,25,48,75,5,2
4716,19,33,1,68,87,72,93,37,2,47,4
4717,21,79,80,70,10,18,1,29,24,78,7
4718,17,19,38,59,48,20,4,22,40,11,4
4719,33,39,70,68,56,22,6,10,67,1,7
4720,8,48,23,12,49,46,33,1,22,87,7
4721,46,87,12,67,19,75,39,3,25,59,5
4722,41,46,66,22,42,47,35,59,10,54,3
4723,12,46,19,67,53,4,11,31,91,61,6
4724,61,16,67,24,93,12,45,62,33,55,4
4725,18,16,85,32,19,28,67,55,47,95,4
4726,12,89,26,1,96,78,95,40,31,4,5
4727,90,82,45,79,16,20,54,89,53,32,5
4728,58,11,29,3,74,85,93,95,17,14,3
4729,33,81,98,39,7,5,1,18,88,12,2
4730,45,10,32,54,96,18,26,81,39,1,4
4731,45,1,82,43,24,11,88,61,94,5,6
4732,25,61,89,5,10,39,1,54,80,74,6
4733,10,27,96,32,25,47,30,86,12,38,4
4734,12,5,23,88,100,33,32,73,95,49,2
4735,92,9,33,32,53,1,31,16,10,61,3
4736,39,5,31,82,56,81,68,59,17,67,6
4737,60,32,14,11,52,17,73,67,3,1,6
4738,48,16,86,1,75,61,17,21,54,25,5
4739,37,95,52,30,93,1,98,87,26,68,3
4740,74,89,46,1,82,25,95,57,19,18,7
4741,71,76,96,95,82,45,51,1,19,36,3
4742,18,31,1,5,80,87,26,14,19,25,5
4743,22,15,30,1,96,67,68,10,28,44,3
4744,2,1,66,80,58,95,53,75,56,3,4
4745,15,27,39,54,46,38,26,50,68,97,6
4746,26,32,16,67,56,23,94,39,61,66,2
4747,45,55,10,53,33,40,59,76,87,32,2
4748,25,80,34,30,33,8,15,10,74,60,5
4749,61,14,56,47,18,12,25,81,11,39,3
4750,27,47,18,16,3,19,9,62,51,68,5
4751,52,36,81,19,79,12,17,59,45,31,5
4752,26,10,31,19,22,51,54,81,77,18,6
4753,56,75,3,50,54,60,59,12,47,46,3
4754,1,69,12,38,86,25,63,73,40,66,5
4755,4,11,31,34,21,32,96,81,53,71,4
4756,75,44,1,89,74,82,40,3,6,24,3
4757,62,36,22,31,59,55,53,21,89,1,3
4758,59,47,67,5,51,46,32,96,1,81,5
4759,19,39,46,1,66,87,5,68,81,73,4
4760,53,22,41,80,93,8,96,45,5,42,4
4761,20,18,33,42,37,11,39,45,83,24,3
4762,12,39,4,42,89,26,1,38,58,31,2
4763,80,52,75,59,11,36,73,39,19,60,3
4764,47,73,18,33,3,28,44,74,71,1,2
4765,81,63,10,3,66,24,12,96,48,33,4
4766,80,39,53,1,87,10,81,42,64,11,3
4767,47,60,5,26,77,1,28,31,81,40,5
4768,82,65,11,94,4,20,46,87,99,51,3
4769,4,37,27,80,40,41,1,7,74,65,3
4770,88,5,47,53,46,83,11,7,41,14,4
4771,22,1,81,66,5,9,26,25,40,32,3
4772,38,27,12,30,60,73,87,79,54,5,6
4773,60,67,1,13,95,39,18,59,96,52,3
4774,1,44,5,50,59,6,82,31,94,79,2
4775,31,66,88,67,11,26,46,72,27,50,6
4776,66,89,5,26,52,86,45,18,1,13,4
4777,95,81,15,61,40,1,75,59,39,20,6
4778,40,42,73,19,52,12,5,90,39,31,5
4779,18,32,4,10,53,74,1,23,75,20,5
4780,99,82,39,88,4,75,1,23,45,25,6
4781,94,19,3,24,26,31,77,96,59,5,4
4782,52,20,24,1,12,28,81,88,3,75,3
4783,67,23,74,13,59,18,1,68,57,38,6
4784,1,3,18,94,8,13,23,75,21,19,5
4785,23,66,14,11,82,27,72,5,86,9,7
4786,5,47,53,12,61,17,8,33,57,23,2
4787,52,31,80,21,27,20,82,54,45,3,3
4788,87,4,1,96,24,94,75,32,64,16,4
4789,42,4,13,5,1,58,81,29,27,66,6
4790,87,28,54,3,80,1,31,47,45,40,4
4791,10,96,18,54,20,9,5,45,46,73,4
4792,43,7,48,1,57,75,17,95,28,49,4
4793,61,82,1,17,6,22,74,19,26,95,5
4794,99,1,75,18,46,87,19,31,95,24,5
4795,66,57,85,9,87,8,26,18,94,81,4
4796,40,13,1,54,73,3,23,66,75,38,3
4797,11,9,31,25,89,1,73,2,98,60,5
4798,56,40,26,24,69,60,46,59,74,31,3
4799,45,84,10,26,60,61,30,89,94,31,5
4800,88,7,76,59,97,5,66,38,16,89,5
4801,52,84,3,38,1,5,77,55,87,66,3
4802,1,96,10,12,32,6,18,8,13,45,2
4803,96,19,12,11,4,58,10,64,75,5,6
4804,14,80,8,54,47,11,28,69,24,98,6
4805,88,31,87,1,12,96,100,26,10,94,8
4806,10,31,43,95,38,81,80,92,33,12,2
4807,45,68,38,36,8,97,94,98,14,52,4
4808,25,32,94,58,5,2,33,40,46,47,8
4809,87,49,88,18,33,45,11,13,59,46,8
4810,26,33,60,53,31,10,74,25,9,82,8
4811,47,30,60,3,45,25,82,26,13,89,2
4812,5,19,11,32,1,18,21,9,80,96,4
4813,18,67,3,10,1,52,38,81,88,16,2
4814,19,52,1,8,74,33,11,15,46,75,3
4815,82,51,10,26,89,3,20,7,5,1,3
4816,65,82,80,96,31,68,12,34,48,6,3
4817,66,92,15,75,1,3,46,33,74,55,7
4818,58,31,66,68,80,25,27,3,18,87,7
4819,11,39,52,80,81,46,26,1,5,3,2
4820,88,5,30,75,46,12,27,7,54,21,3
4821,19,59,98,10,15,74,43,1,29,95,4
4822,54,4,53,74,96,17,16,27,40,10,4
4823,56,3,87,38,1,27,33,7,59,92,5
4824,96,9,37,67,80,52,75,3,6,8,2
4825,78,96,31,26,74,1,56,66,18,86,6
4826,94,68,27,4,88,49,10,85,67,95,4
4827,10,56,36,4,13,21,33,24,1,89,5
4828,68,18,67,44,1,60,58,61,81,46,2
4829,30,59,5,71,21,47,20,26,61,18,3
4830,74,32,94,20,92,52,10,23,45,50,4
4831,6,60,96,5,1,52,45,11,7,82,7
4832,64,12,22,84,1,7,46,53,15,47,5
4833,40,54,59,36,37,19,25,73,56,60,5
4834,35,24,60,66,95,80,82,67,84,54,3
4835,35,1,18,46,26,12,95,47,41,61,4
4836,68,61,4,67,11,57,88,15,45,12,4
4837,69,94,23,38,8,26,88,2,45,61,5
4838,11,32,86,18,59,4,45,40,73,60,8
4839,24,89,27,66,53,32,5,12,82,47,4
4840,72,38,5,85,100,75,1,16,31,88,7
4841,1,74,30,65,87,14,60,52,80,61,4
4842,70,37,53,25,57,48,5,66,27,31,3
4843,69,53,54,99,38,59,48,47,45,30,5
4844,41,39,73,40,14,54,18,1,92,62,3
4845,68,24,89,32,14,92,81,61,33,1,4
4846,42,62,17,35,46,1,26,74,12,15,8
4847,35,13,3,24,1,66,33,63,25,21,4
4848,88,17,37,46,12,84,1,68,5,45,6
4849,4,35,95,5,30,13,53,15,82,14,4
4850,90,48,23,17,1,45,53,11,78,95,4
4851,54,73,63,31,61,39,94,59,15,79,6
4852,1,52,12,19,80,30,96,45,11,10,4
4853,45,5,43,33,74,12,91,59,17,75,4
4854,11,74,73,45,62,30,10,39,1,66,2
4855,2,61,87,85,12,1,19,72,78,94,6
4856,56,66,3,4,5,9,1,80,12,81,5
4857,7,11,65,94,14,2,4,5,41,27,6
4858,87,1,99,98,58,8,52,40,80,63,4
4859,1,81,47,96,75,60,7,95,12,52,3
4860,91,88,15,54,31,27,36,44,69,1,4
4861,39,74,94,27,47,13,96,24,17,33,7
4862,11,1,95,41,27,32,94,5,58,29,5
4863,87,25,9,11,60,26,88,46,20,38,2
4864,4,71,73,3,5,82,27,11,1,39,5
4865,11,84,67,61,28,15,40,7,20,55,3
4866,44,32,39,23,19,45,81,17,1,70,6
4867,40,68,59,17,47,52,3,96,60,26,5
4868,82,79,19,98,14,94,55,89,52,33,6
4869,21,47,16,1,97,54,95,10,33,55,4
4870,29,82,24,40,10,5,1,66,54,22,4
4871,1,81,10,25,82,47,95,46,51,16,5
4872,47,30,6,21,75,54,36,19,20,87,6
4873,12,60,1,35,59,96,82,43,80,66,5
4874,52,55,32,17,43,75,74,31,34,68,5
4875,36,38,16,31,88,5,26,40,80,54,3
4876,18,81,38,95,3,6,17,43,61,60,3
4877,89,53,3,63,32,51,59,28,19,18,2
4878,61,1,18,54,45,35,25,33,66,3,5
4879,88,69,11,45,59,53,42,19,31,20,6
4880,88,2,12,42,1,95,45,19,26,74,2
4881,78,1,71,12,34,80,55,31,18,61,4
4882,73,40,18,12,1,5,6,25,10,47,5
4883,26,89,88,85,2,70,33,4,38,80,3
4884,74,11,1,61,86,33,75,52,96,53,8
4885,2,20,1,11,54,26,39,23,47,46,4
4886,3,81,31,11,33,68,39,40,45,48,2
4887,94,12,71,57,5,95,31,59,11,17,4
4888,49,10,81,58,26,64,11,82,17,95,5
4889,2,1,49,75,36,98,10,81,18,32,5
4890,67,26,28,63,23,30,6,54,8,1,3
4891,19,1,12,96,17,80,25,54,94,31,2
4892,47,52,46,45,88,10,95,93,1,72,5
4893,91,96,18,21,4,17,1,44,25,52,3
4894,32,2,39,96,92,25,31,26,9,76,3
4895,96,55,81,68,36,30,17,54,52,1,5
4896,21,16,32,19,27,45,65,46,73,75,5
4897,47,13,91,1,32,15,76,19,33,29,3
4898,1,74,56,44,46,50,68,45,24,8,3
4899,13,54,19,21,38,39,89,49,1,60,2
4900,11,95,85,27,52,67,75,94,61,25,3
4901,95,78,11,1,3,57,47,10,67,53,5
4902,29,17,81,83,73,78,32,36,1,10,3
4903,45,54,1,39,88,52,6,59,15,50,5
4904,95,10,19,66,86,11,34,92,17,38,4
4905,21,54,95,99,17,75,1,18,24,39,4
4906,40,46,48,80,1,8,4,19,49,58,6
4907,98,25,32,27,89,40,45,33,3,65,5
4908,68,47,9,81,84,61,27,45,87,1,4
4909,45,35,8,19,31,27,81,33,95,61,4
4910,73,14,43,40,1,88,80,34,89,49,5
4911,60,58,32,73,51,11,17,24,15,21,4
4912,17,74,88,25,66,10,64,31,52,60,8
4913,1,2,78,58,19,80,8,3,40,73,4
4914,37,25,28,1,47,41,12,7,19,74,3
4915,80,54,17,95,28,32,20,61,1,19,2
4916,19,8,17,15,10,66,52,88,22,81,5
4917,41,45,8,89,24,3,1,57,40,54,5
4918,75,60,59,49,40,12,31,94,38,84,4
4919,1,11,10,20,19,31,95,22,80,73,5
4920,65,51,1,43,17,39,80,96,66,34,3
4921,8,48,14,16,81,5,85,46,71,1,6
4922,10,40,46,15,45,52,97,31,94,26,7
4923,89,1,7,58,3,53,82,40,4,66,3
4924,31,59,17,1,50,74,32,54,26,37,7
4925,26,20,74,46,3,59,16,19,89,23,4
4926,6,80,78,45,12,75,58,5,13,87,4
4927,32,34,5,95,77,31,81,63,73,22,4
4928,68,47,96,75,17,12,31,40,87,28,3
4929,54,68,89,26,1,40,10,90,80,11,4
4930,39,68,6,8,73,5,47,46,28,38,4
4931,27,14,59,66,46,51,92,22,61,7,5
4932,46,94,52,40,88,4,1,26,96,81,4
4933,22,80,1,93,19,68,31,73,56,7,6
4934,1,79,18,31,11,94,43,59,52,46,6
4935,52,5,12,4,87,88,80,32,84,7,3
4936,1,3,47,74,57,9,29,40,33,80,4
4937,53,24,87,19,44,3,47,80,52,96,5
4938,39,51,42,25,10,17,19,73,22,24,2
4939,19,62,17,1,60,26,23,18,61,16,4
4940,68,6,95,7,57,30,27,11,72,38,4
4941,38,59,40,89,69,75,13,25,15,66,5
4942,18,46,5,50,53,68,25,96,95,78,4
4943,19,32,17,100,96,40,43,27,20,21,4
4944,24,94,9,34,70,16,33,86,64,5,7
4945,14,43,95,40,3,37,21,82,1,12,7
4946,32,76,17,20,4,10,19,31,94,45,7
4947,56,87,40,28,16,94,21,61,92,74,2
4948,45,40,66,87,26,15,11,17,43,1,4
4949,6,78,82,12,55,46,67,38,39,29,5
4950,1,24,64,16,19,8,46,55,45,96,7
4951,66,19,95,38,10,3,13,80,22,26,7
4952,12,24,40,96,3,17,11,5,38,27,7
4953,51,88,46,13,99,54,39,61,26,75,5
4954,67,16,73,19,12,82,5,98,7,6,2
4955,39,5,58,94,25,40,18,69,65,22,4
4956,53,4,37,45,28,89,17,73,38,10,7
4957,7,66,24,67,19,17,2,94,89,1,6
4958,59,96,61,29,1,60,73,31,55,82,4
4959,26,1,38,87,70,2,47,20,93,39,8
4960,19,1,33,14,24,39,53,54,13,22,3
4961,58,29,4,32,1,64,17,89,8,46,3
4962,67,68,52,1,19,38,61,59,65,71,7
4963,14,90,18,86,11,44,9,48,66,96,4
4964,60,40,59,95,29,26,3,19,75,96,4
4965,51,1,4,32,59,99,2,45,5,62,8
4966,1,4,5,18,60,16,11,53,54,40,5
4967,83,54,88,97,89,51,75,66,81,27,6
4968,15,25,26,32,1,51,17,68,54,27,4
4969,31,27,11,38,25,82,19,74,58,46,4
4970,1,95,3,40,59,94,38,12,96,52,3
4971,32,4,52,54,96,46,74,59,5,31,4
4972,30,13,52,21,61,94,1,2,88,14,4
4973,94,89,48,53,54,95,8,47,60,66,3
4974,11,92,93,32,67,13,28,47,23,24,4
4975,96,1,45,55,32,22,29,88,74,11,7
4976,67,69,75,45,66,12,80,55,44,87,7
4977,45,25,74,5,12,67,1,27,10,4,2
4978,52,55,5,87,29,33,24,40,1,73,4
4979,44,10,24,14,19,85,33,45,95,53,3
4980,59,11,82,81,52,88,63,35,100,4,4
4981,82,73,1,47,3,11,59,45,96,54,4
4982,68,32,38,46,49,12,74,73,67,100,7
4983,51,13,22,87,62,49,75,46,38,60,4
4984,66,47,73,89,96,2,68,88,99,18,6
4985,25,6,68,18,82,11,53,88,3,60,4
4986,13,74,31,22,60,26,63,1,84,19,2
4987,23,59,28,3,66,15,40,45,73,42,5
4988,94,18,38,1,4,39,100,81,13,14,5
4989,26,37,97,23,25,2,19,18,38,15,4
4990,45,3,26,17,75,66,36,19,60,81,5
4991,8,80,12,81,39,35,17,21,70,28,5
4992,40,39,20,3,1,26,47,54,33,52,2
4993,39,52,33,57,67,5,1,73,26,81,5
4994,95,46,18,39,41,69,81,87,61,53,3
4995,26,68,98,2,79,1,18,51,25,49,5
4996,39,68,80,4,46,18,25,33,54,19,3
4997,29,80,1,25,47,32,15,12,5,73,6
4998,13,1,10,3,28,26,7,22,15,24,3
4999,26,41,37,38,2,31,62,45,77,24,5
5000,45,2,5,17,33,35,1,11,95,22,3
5001,35,29,12,19,27,62,81,9,38,72,2
5002,67,4,55,1,45,2,54,74,17,96,4
5003,18,14,1,46,28,75,3,24,25,81,5
5004,26,94,33,11,80,38,43,17,28,30,4
5005,51,52,33,45,67,26,4,37,66,82,5
5006,97,65,6,13,11,45,82,5,94,50,5
5007,33,10,54,96,28,80,23,46,17,16,5
5008,18,54,26,12,31,32,35,88,60,39,4
5009,7,31,20,1,79,17,68,4,25,12,4
5010,42,17,70,21,30,34,71,58,15,1,2
5011,56,59,96,83,51,50,18,88,10,5,7
5012,68,39,1,81,20,67,14,94,74,17,3
5013,5,42,99,1,3,87,73,96,75,9,4
5014,91,61,26,47,1,13,55,53,66,32,6
5015,45,18,94,11,19,24,51,14,27,81,3
5016,95,53,74,24,25,21,37,4,6,66,3
5017,65,28,73,52,66,94,75,38,42,74,4
5018,59,37,53,11,64,32,36,84,46,18,5
5019,24,87,85,35,41,10,18,55,45,94,6
5020,79,12,80,32,10,25,95,24,31,1,4
5021,22,68,40,17,21,81,1,5,47,61,3
5022,52,1,35,42,55,87,17,31,18,80,8
5023,12,60,11,26,39,5,75,82,28,53,4
5024,1,25,82,33,95,88,17,8,96,9,4
5025,11,17,23,1,68,74,52,73,46,55,5
5026,1,75,88,17,54,70,73,52,27,80,6
5027,26,87,17,8,34,1,4,68,59,75,7
5028,39,60,59,11,1,46,40,95,12,61,4
5029,39,25,88,57,31,46,40,47,94,1,3
5030,39,1,82,46,96,2,75,17,33,21,4
5031,82,88,9,1,59,94,39,35,47,52,5
5032,95,12,68,22,87,66,79,3,15,81,4
5033,12,31,37,89,74,60,75,26,49,17,8
5034,75,60,100,47,12,45,68,13,5,6,3
5035,33,82,73,18,52,25,5,1,48,61,2
5036,1,61,95,26,68,80,16,35,10,19,3
5037,22,18,82,51,15,1,43,3,4,38,3
5038,8,68,28,3,22,55,45,46,40,25,4
5039,39,1,10,81,21,68,94,8,45,5,4
5040,89,67,18,25,17,97,37,3,93,61,4
5041,3,1,31,94,75,24,80,6,2,17,4
5042,31,26,14,10,34,67,46,87,1,2,4
5043,38,81,26,10,45,59,1,11,23,35,4
5044,21,40,87,4,80,65,19,24,75,28,5
5045,53,47,81,4,3,42,12,1,51,19,4
5046,3,52,47,1,6,28,83,59,10,24,2
5047,74,53,34,66,25,16,33,7,39,75,4
5048,61,47,1,21,32,87,94,26,24,17,7
5049,21,4,82,8,96,100,17,31,32,39,7
5050,83,96,53,19,2,1,29,24,86,18,2
5051,46,89,60,56,1,11,54,34,4,13,4
5052,87,27,4,46,5,11,22,68,23,8,4
5053,90,1,45,54,58,38,5,81,8,96,4
5054,68,71,87,33,59,86,42,26,40,5,5
5055,56,11,70,96,74,3,19,36,94,68,5
5056,35,73,69,34,25,28,80,26,15,17,6
5057,59,5,68,23,45,16,14,89,13,46,4
5058,53,51,11,47,54,67,98,17,37,97,4
5059,75,33,45,81,3,46,44,7,35,32,4
5060,5,82,24,10,3,26,76,43,1,41,2
5061,19,75,39,87,1,20,73,17,47,74,3
5062,25,64,50,94,61,4,88,95,55,73,6
5063,73,5,1,38,27,12,9,16,48,74,5
5064,24,93,59,17,6,96,94,67,26,68,4
5065,81,88,14,68,18,3,4,38,32,28,3
5066,26,47,19,1,46,4,66,33,2,54,3
5067,30,35,29,100,3,73,4,49,40,89,2
5068,46,67,17,31,80,93,1,50,29,70,4
5069,11,99,55,4,74,27,50,40,67,28,2
5070,31,1,26,33,60,10,25,45,82,3,3
5071,32,58,38,31,1,3,25,40,77,26,5
5072,39,4,37,65,21,87,10,68,81,24,7
5073,94,38,77,5,12,58,25,17,1,82,7
5074,47,31,25,16,32,26,2,20,69,1,7
5075,41,68,95,27,88,22,11,33,1,82,4
5076,53,40,19,32,36,6,25,21,63,66,5
5077,14,53,55,12,37,21,92,24,10,93,4
5078,1,15,35,16,80,65,49,89,67,39,4
5079,1,29,31,68,59,81,41,98,92,61,6
5080,1,75,5,54,19,31,25,52,3,67,2
5081,24,45,100,5,1,95,39,32,88,81,5
5082,46,21,17,25,87,6,23,26,74,1,8
5083,1,17,19,45,61,15,38,30,53,22,5
5084,73,54,25,4,33,11,74,60,1,79,6
5085,56,84,87,9,76,1,31,33,5,24,4
5086,40,45,52,10,18,95,48,55,2,68,3
5087,3,82,85,46,76,1,22,67,61,53,5
5088,96,32,4,26,64,61,88,83,2,10,4
5089,29,35,82,24,3,71,23,18,13,57,8
5090,15,95,56,82,4,39,52,5,48,80,4
5091,59,12,1,17,26,95,68,56,73,72,4
5092,87,53,9,71,21,58,46,20,52,37,4
5093,33,20,9,1,11,3,54,85,73,42,6
5094,44,51,1,23,87,53,74,41,46,39,5
5095,73,77,39,96,59,15,6,87,44,47,4
5096,4,11,45,89,59,75,96,78,15,1,5
5097,66,18,33,4,44,63,39,19,46,28,4
5098,80,24,82,66,14,45,3,59,95,11,4
5099,98,42,4,81,13,5,2,75,48,25,5
5100,5,60,24,20,16,3,47,48,27,1,5
5101,4,8,39,63,40,31,89,58,29,25,2
5102,12,32,34,1,18,36,24,13,87,95,6
5103,11,67,45,50,17,96,24,40,53,39,2
5104,24,64,95,60,32,27,19,61,91,25,4
5105,85,17,48,3,4,11,88,1,80,19,4
5106,87,73,31,21,26,54,74,79,84,9,5
5107,11,54,45,64,72,17,61,10,53,46,2
5108,68,45,2,50,31,52,8,15,89,29,2
5109,57,88,26,39,23,61,21,24,4,32,2
5110,51,20,25,75,28,33,40,1,26,47,3
5111,98,47,95,11,26,41,73,17,42,33,4
5112,95,1,19,74,24,33,80,40,67,11,4
